content,labels
"#ஸ்டாலின்_அண்ணாச்சி_சொன்னது_என்னாச்சி
மகளீருக்கு... மகளீருக்கு... மகளீருக்கு...😂🤣😂👇🏻👇🏻👇🏻

#Vote4PMK #Vote4BJP #Vote4NDA #DMKFailsTN",Neutral
"மாம்பழமும், இரட்டை இலையும் இணைந்திருந்தால் பானையை ஒடச்சிருப்பாங்க.!

#zeetamilnews #Viluppuram #electioncampaign #mkstalin #dmk #modi #annamalai #bjp #congress #rahulgandhi #ntk #naamtamilarkatchi #eps #aiadmk #ops #loksabhaelection2024 #ariyanaiyaaruku

",Negative
"50 வருட திராவிட அரசியலே ஒழிப்பேன் 
#திருநெல்வேலி பாராளுமன்ற வேட்பாளர் அக்காசத்யா அவர்களுக்கு #ஒலிவாங்கி #மைக் சின்னத்தில் வாக்களிக்கவேண்டும்
#நாம்தமிழர் #நாம்தமிழர்கட்சி
 #நெல்லை #மக்களின்_சின்னம்_மைக்
#Mike_VoiceOfPeople  #Seeman #NTK #Seeman4TN #Seeman_Symbol_Mike 
#Tirunelveli ",Opinionated
"என் சகோதரர் ஸ்டாலின் அவர்களே!

இதுவரை நான் எந்த அரசியல் வாதியையும் சகோதரர் என்று அழைத்ததில்லை. ஸ்டாலின் அவர்களை மட்டுமே சகோதரர் என்று கூறுகிறேன் - வருங்கால பிரதமர் ராகுல் காந்தி...
#RahulGandhi
#MKStalin
#Vote4INDIA ",Neutral
"டாப் 10 செய்திகள்: இதை மிஸ் பண்ணாதீங்க! 
 | #Edappadi | #Aiadmk | #UdhayanidhiStalin | #Namakkal | #EdappadiPalaniswami | #Telangana | #Campaign | #Students | #TelanganaElection2023 | #BookFair 
",Sarcastic
"பொதுமக்கள், தன்னோட குடும்பத்தில ஒருத்தர்னு நினைக்கிற அளவுக்கு நெருங்கிட்டாரு முதல்வர் மூணுவருஷ ஆட்சிக்குள்ளயே 😍😍🖤❤️👌🏼👌🏼

#DravidianModel #MKStalinGovernment 

#ModiFailsIndia #NoVote4BJP 
#NoVoteToBJP #NoVoteToModi 
#NoVoteForModi #NoVoteForBJP
#ModiDownDown #BJPFailsIndia
#Vote4INDIAAlliance #Vote4DMK_Alliance",Substantiated
"சீமானின் தம்பிக பன்றது எல்லாமே எப்போதும் தரமான சம்பவங்கள் தான் .......

தம்பி Love you. டா 💛❤

#மக்களின்_சின்னம்_மைக் 
#மக்களின்_சின்னம்_ஒலிவாங்கி ",Sarcastic
"நான் ராயபுரத்தில் தோற்க வேண்டிய ஆள் இல்ல...அதிமுக தோல்விக்கு பாஜகதான் காரணம்'...பகிரங்கமாக போட்டு உடைத்த ஜெயகுமார்!

#ADMK #Jayakumar #BJP #Annamalai #NewsTamil24x7 ",Opinionated
"அண்ணன் சீமான் பேசிக் கொண்டிருக்கும் போது கூட்டத்தில் இருந்து வந்த அந்த ஒரு குரல் .... 

ஆர்ப்பரித்த நாம் தமிழர் உறவுகள் 🔥

-செந்தமிழன் சீமான் 
தலைமை ஒருங்கிணைப்பாளர்


#மக்களின்_சின்னம்_மைக்
#Mike_VoiceOfPeople
#Elections2024
#திருவண்ணாமலை ",Substantiated
கயல்விழி காளிமுத்து 100கோடி சொத்துக்களின் கணவர் சீமானின் பிச்சைக்கார தமிழ் தேசியம் புரட்சிகள் #ntk #சீமான் #நாதக,Sarcastic
"தை 1 தமிழ் புத்தாண்டா? 
சித்திரை 1 தமிழ் புத்தாண்டு? 
#NTK 
 
 
 
 
 
 ",Neutral
"ஆனைமலையாறு - நல்லாறு திட்டத்தை நிரைவேற்ற, பொள்ளச்சியில் மலர செய்வீர் தாமரையை..

   

#Vasantharajan4Pollachi #பொள்ளாச்சியில்_தாமரைஆட்சி #Vasanthcovaibjp #BJPTamilnadu #BJPcbesouth #NamoAgain2024 #ModiAgain2024 #BJPindia #BJP #ADMKFAILSTN #DMKFAILSTN ",Negative
"மயிலாடுதுறை தொகுதி வேட்பாளர்களின் விவரங்கள் உங்களுக்கு தெரியுமா?
Video link:
#Mayiladuthurai #NTK #BJP #PMK #ADMK #congress #knowyourcandidates ",Substantiated
"நான் ஏதும் திமிரா??!!??!!

Total Damage 😂😂

செதச்சிட்டானுங்க 😂😂

#DMKFails #DMKFailsTN #NoVoteToDMK #ModiKaParivaar #ModiSarkar #Modi4PM2024 ",Neutral
"மேலும் படிக்க : 

#ParliamentElection #NaamThamizharKatchi #Seeman #BJP #ElectionCampaign #Tamilnadunews #MMNews #Maalaimalar ",Sarcastic
"திருமா, சீமானை உருவி உருவி கூட்டணிக்கு கூப்பிட்ட EPS.. எங்கள கூப்பிடல.. அன்புமணி ஆவேசம் agni news 24x7  #AnbumaniRamadoss #Ramadoss #PMK #BJP4IND #NarendraModi #seeman #Thirumavalavan #VCK #AIADMK #ADMK #Edappadi Link:  ",Sarcastic
" காப்பானை கிழித்த கொத்தடிமை  😂😂

#DMKFailsTN #MKStalin 
#Annamalai4Coimbatore ",Sarcastic
"பள்ளிக்கு சென்ற 10ம் வகுப்பு மாணவி சடலமாக வீட்டுக்கு வருகை.

தமிழ்நாட்டு பெண்களை பாதுகாக்க வக்கு இல்லாமல், மனிப்பூர் பற்றி பேசுவது பக்கா ""கருணாநிதித்தனம்"" 

#திராவிடமாடல்பரிதாபங்கள் ",Sarcastic
"எங்கும் தமிழ்
எட்டுத் திக்கும் 
 
 
 ",Neutral
"“செல்வப்பெருந்தகைக்கு மனம்நிறைந்த பிறந்தநாள் வாழ்த்துகள்”

#TamilNadu | #Congress | #SELVAPERUNTHAGAI | #HBDSELVAPERUNTHAGAI | #HappyBirthdaySelvaperunthagai | #DMK | #MKStalin  | #CMOTamilNadu | #INDIAAlliance | #News7Tamil | #News7TamilUpdates",Substantiated
THE SKNANTHA  இது short flim என்று உனக்கு தெரியும் அந்த அக்காவுக்கு அப்போ தெரியாது உண்மையான மனதோடு நடந்துக்கொண்டது,None of the above
"என்ன கொடுமை இது 
#Election2024 #DMKFailsTN #Vallalar #Cuddalore #Vadalur",Opinionated
