Id,content,Labels
PS_515,"டாட்டா காட்டும் மோடிக்கு மக்கள் டாட்டா காட்ட வேண்டும் - சீமான்

#Seeman | #NTK | #LokSabaElection2024 | #PMModi | #BJP | #ModiRoadShow ",Neutral
PS_516,"நாம் தமிழர் பற்றி அரசியல் விமர்சகர்கள் என்ன சொல்றாங்க?

1. ரவீந்திரன் துரைசாமி:
""நாம் தமிழர் 20% தொடும்"". இவர் கணிப்பு 1 - 2 % தான் இதுவரை காலத்தில் தவறாக வந்தது. 

2. SP லக்ஸ்மன்:
பாஜக வின் ஒரே எதிரி, சீமான் தான். நாம் தமிழர் வளர்ச்சி தடுக்க யாராலும் முடியாது.

3. பத்திரிகையாளர் மணி:
சீமானின் நேர்மை, அறம் போற்றப்பட வேண்டியது. அவரை எதிர்க்க கீழ்த்தரமான அரசியலை பாஜக, திமுக செய்கிறது.

4. பத்திரிகையாளர் ஐயாநாதன்:
நான் தமிழன். என் ஓட்டு சீமானுக்குத்தான். நாம்தமிழர் வளர்ச்சி தடுக்கப்பட முடியாதது.

5. பாண்டே:
நாம் தமிழர் 10% வாக்கு வாங்கினால்,2016 ல் சீமான் தலைமையில் கூட்டணி அமையும்.

6. அரசியல் விமர்சகர் காமாட்சி நாயுடு:
இந்த தேர்தலில் இரண்டாம் இடம் நாம்தமிழருக்கு தான்.

இவர்களை விட, ஷியாம், பிஷ்மி போன்றவர்களும் நாம் தமிழர் பக்கம் உள்ள நியாயங்களை மறைக்காமல் பேசுகிறார்கள்.

ஒரு வருசத்துக்கு முன்னாடி ரவீந்திரன் துரைசாமி தவிர மற்றவர்கள் நாம் தமிழரை கிடைக்கும் இடங்களில் எதிர்த்தே பேசி வந்தவர்கள். இவர்களின் மாற்றம், ""களம்"" நாம் தமிழரை நோக்கி திரும்பி இருக்கிறது என்பதையே சொல்கிறது. 

ஊழல், மது, போதை, வளக் கொள்ளை, அடிப்படை பொருட்கள் விலை உயர்வு, பல்வேறு தரப்பினரின் போராட்டம், மக்கள் கோரிக்கைகள் பக்கம் நிற்க முடியாத திமுக.... இவை எல்லாம் மாற்று அரசியலுக்கான தேவையை 💯 உணர்த்துகிறது. 

அந்த மாற்று நாம்தமிழர் என்பதை மக்களுக்கு புரிய வைக்க மீதம் உள்ள நாட்களில் களமாட வேண்டியது நமது கடமை!

வரலாற்றுக் கடமை!!
களம் நமதாகட்டும், #நாம்தமிழர் 
🙏",Opinionated
PS_517,"கொஞ்சங்கூட வெக்கமே இல்லாம எப்படி பொய் சொல்லி பாஜக, அதிமுக-க்கு முட்டு குடுக்குது பாத்தீங்களா... தற்குறிலயும் நம்பர் ஒன் தற்குறி இது...  ",Sarcastic
PS_518,"வலுவான மகளிர் அணிகள் இருக்கும் கட்சிகள் பல இருந்தும் மக்கள் பிரதிநிதிகளாக பெண்கள் முன்னேறி வரும் சதவிகிதம் மிகவும் குறைவாகவே உள்ளது. அப்படியே அவர்களுக்கு வாய்ப்புகள் கிடைக்கும் போதும் பலருக்கு அது அவர்கள் வீட்டு ஆண்களால் பறிக்கப்படுகிறது. 

இந்த நிலை விரைவில் மாற வேண்டும். சிங்கப்பெண்கள் அதிகமாக பொது வாழ்க்கைக்கு வரவேண்டும். ஒவ்வொரு வீட்டிலும் அவர்களை ஆதரிக்கும் சமூகமாக நாம் மாற வேண்டும். 

#Arappor #KnowYourCandidates #Election2024 #Women",Sarcastic
PS_519," குடிபோதை, கஞ்சா, அபின், மெத் என என் இசுலாமிய மக்கள் பலரும் வாழ்கையை அழிக்க காரணமான ஒரு கட்சிக்கு எங்கள் ஓட்டு இல்லை... #DMKFailsTN ",Sarcastic
PS_520,"அரசியல் என்பது என்ன? - என் அரசியல் ஆசான்🔥🔥🔥

#மக்களின்_சின்னம்_மைக் #Mike_VoiceOfPeople ",Neutral
PS_521,"எத்தனை காலம்தான்  ஏமாற்றுவார்  இந்த நாட்டிலே 🧐

வெற்றி நமதே 🚩

#NarendraModi #TNwithModi #bjp4northchennai #paulkanagaraj4northchennai #Election2024 #TNBJP #LokSabhaElections2024 #rcpaulkanagaraj #northchennai #BJPTN #DMKFailsTN #AdmkFailsTN #pmk #roadshow ",Neutral
PS_522,"“2024 தேர்தலின்  “ஹீரோ” காங்கிரசின் தேர்தல் அறிக்கைதான்”

 |  |  | #MKStalin | #TamilNadu | #Congress | #Hero | #LokSabaElection2024 | #ElectionsWithNews7Tamil | #News7Tamil | #News7TamilUpdates ",Positive
PS_523,"கூட்டமா திருடினால் அது திருட்டு இல்லையா 😝😝

#மக்களின்_சின்னம்_மைக்
#Mike_VoiceOfPeople
#Elections2024
#நாகப்பட்டினம் ",Positive
PS_524,"போதைப்பொருள் விற்பனையால் திமுகவுக்கு செருக்கு! - Nirmala Sitharaman

Link : 

#nirmalasitharaman #bjp #pmmodi #dmk #mkstalin #elections2024 #electioncampaign2024 #electioncampaign #kumudamreporter ",None of the above
PS_525,"  மோடியாவது.... ******* வது 🔥🔥🔥
அந்த பக்கம் திரும்பினால் விடுவார்களா 😭😭😭
#dmk #MKStalin #UdhayanidhiStalin #RAHULGANDHI #RahulGandhiVoiceOfIndia #VCK #inc ",Opinionated
PS_526,"#NewsUpdate | மணமான அடுத்த நாளே இளம்பெண் பலி

#NewsTamil24x7 | #Salem | #NewlyMarriedLadyDeath | #Edappadi ",Sarcastic
PS_527,"தமிழ்நாட்டின் நம்பிக்கை உதயசூரியன் 🌅சொல்வதையும் செய்வோம் அது கலைஞர் பாணி! 

சொல்லாததையும் செய்வோம் இது ஸ்டாலின் பாணி!!
#Vote4RisingSun #Vote4INDIA   #2024elections  #DMK #Wing2point0 #MKStalin #UdhayanidhiStalin #DMKITWING #dmkyouthwing ",Sarcastic
